[NÚMERO DE SERIES]
1

[NÚMERO DE REGISTROS]
8036

[VALOR DE DATOS FALTANTES]
2012 10 27 350784.000
2012 10 28 350784.000
2012 10 29 350784.000
2012 10 30 350784.000
2012 10 31 350784.000
2012 11 1 350784.000
2012 11 2 350438.400
2012 11 3 350784.000
2012 11 4 350784.000
2012 11 5 350784.000
2012 11 6 350784.000
2012 11 7 350784.000
2012 11 8 350784.000
2012 11 9 350784.000
2012 11 10 350784.000
2012 11 11 350784.000
2012 11 12 350784.000
2012 11 13 350784.000
2012 11 14 350784.000
2012 11 15 350784.000
2012 11 16 350784.000
2012 11 17 350784.000
2012 11 18 350784.000
2012 11 19 350784.000
2012 11 20 350784.000
2012 11 21 350784.000
2012 11 22 350784.000
2012 11 23 350784.000
2012 11 24 350784.000
2012 11 25 350784.000
2012 11 26 350784.000
2012 11 27 350784.000
2012 11 28 350784.000
2012 11 29 350784.000
2012 11 30 350784.000
2012 12 1 350784.000
2012 12 2 350784.000
2012 12 3 350784.000
2012 12 4 350784.000
2012 12 5 350784.000
2012 12 6 350784.000
2012 12 7 350784.000
2012 12 8 350784.000
2012 12 9 350784.000
2012 12 10 350784.000
2012 12 11 350784.000
2012 12 12 350784.000
2012 12 13 350784.000
2012 12 14 350784.000
2012 12 15 350784.000
2012 12 16 350784.000
2012 12 17 350784.000
2012 12 18 350784.000
2012 12 19 350784.000
2012 12 20 350784.000
2012 12 21 350784.000
2012 12 22 350784.000
2012 12 23 350784.000
2012 12 24 350784.000
2012 12 25 350784.000
2012 12 26 350784.000
2012 12 27 350784.000
2012 12 28 350784.000
2012 12 29 350784.000
2012 12 30 350784.000
2012 12 31 350784.000
2013 1 1 350784.000
2013 1 2 350784.000
2013 1 3 350784.000
2013 1 4 350784.000
2013 1 5 350784.000
2013 1 6 350784.000
2013 1 7 350784.000
2013 1 8 349142.400
2013 1 9 346204.800
2013 1 10 346636.800
2013 1 11 -9999.000
2013 1 12 -9999.000
2013 1 13 -9999.000
2013 1 14 -9999.000
2013 1 15 -9999.000
2013 1 16 -9999.000
2013 1 17 -9999.000
2013 1 18 -9999.000
2013 1 19 -9999.000
2013 1 20 -9999.000
2013 1 21 -9999.000
2013 1 22 -9999.000
2013 1 23 350784.000
2013 1 24 350784.000
2013 1 25 350784.000
2013 1 26 350784.000
2013 1 27 345254.400
2013 1 28 349315.200
2013 1 29 350611.200
2013 1 30 344822.400
2013 1 31 337564.800
2013 2 1 330652.800
2013 2 2 324864.000
2013 2 3 319593.600
2013 2 4 314841.600
2013 2 5 333158.400
2013 2 6 350784.000
2013 2 7 350784.000
2013 2 8 350784.000
2013 2 9 350784.000
2013 2 10 350784.000
2013 2 11 350784.000
2013 2 12 350179.200
2013 2 13 350784.000
2013 2 14 -9999.000
2013 2 15 -9999.000
2013 2 16 -9999.000
2013 2 17 350784.000
2013 2 18 -9999.000
2013 2 19 -9999.000
2013 2 20 -9999.000
2013 2 21 -9999.000
2013 2 22 -9999.000
2013 2 23 -9999.000
2013 2 24 350784.000
2013 2 25 -9999.000
2013 2 26 -9999.000
2013 2 27 350784.000
2013 2 28 350784.000
2013 3 1 350784.000
2013 3 2 350784.000
2013 3 3 350784.000
2013 3 4 350784.000
2013 3 5 350784.000
2013 3 6 350784.000
2013 3 7 350784.000
2013 3 8 350784.000
2013 3 9 350784.000
2013 3 10 350784.000
2013 3 11 349574.400
2013 3 12 343872.000
2013 3 13 343267.200
2013 3 14 -9999.000
2013 3 15 -9999.000
2013 3 16 -9999.000
2013 3 17 -9999.000
2013 3 18 350784.000
2013 3 19 350784.000
2013 3 20 350784.000
2013 3 21 350784.000
2013 3 22 350784.000
2013 3 23 350784.000
2013 3 24 350784.000
2013 3 25 350784.000
2013 3 26 350784.000
2013 3 27 350784.000
2013 3 28 350784.000
2013 3 29 350784.000
2013 3 30 350784.000
2013 3 31 350784.000
2013 4 1 348537.600
2013 4 2 343699.200
2013 4 3 339638.400
2013 4 4 334713.600
2013 4 5 330998.400
2013 4 6 327024.000
2013 4 7 323308.800
2013 4 8 319766.400
2013 4 9 316656.000
2013 4 10 -9999.000
2013 4 11 -9999.000
2013 4 12 -9999.000
2013 4 13 -9999.000
2013 4 14 -9999.000
2013 4 15 -9999.000
2013 4 16 -9999.000
2013 4 17 -9999.000
2013 4 18 -9999.000
2013 4 19 -9999.000
2013 4 20 -9999.000
2013 4 21 350784.000
2013 4 22 350784.000
2013 4 23 350784.000
2013 4 24 350784.000
2013 4 25 350784.000
2013 4 26 350784.000
2013 4 27 350784.000
2013 4 28 350784.000
2013 4 29 350784.000
2013 4 30 350784.000
2013 5 1 350784.000
2013 5 2 350784.000
2013 5 3 350784.000
2013 5 4 350784.000
2013 5 5 350784.000
2013 5 6 350784.000
2013 5 7 350784.000
2013 5 8 350784.000
2013 5 9 350784.000
2013 5 10 350784.000
2013 5 11 350784.000
2013 5 12 350784.000
2013 5 13 350784.000
2013 5 14 350784.000
2013 5 15 350784.000
2013 5 16 350784.000
2013 5 17 350784.000
2013 5 18 350784.000
2013 5 19 350784.000
2013 5 20 350784.000
2013 5 21 350784.000
2013 5 22 350784.000
2013 5 23 350784.000
2013 5 24 350784.000
2013 5 25 350784.000
2013 5 26 350784.000
2013 5 27 350784.000
2013 5 28 350784.000
2013 5 29 350784.000
2013 5 30 350784.000
2013 5 31 350784.000
2013 6 1 350784.000
2013 6 2 350784.000
2013 6 3 350784.000
2013 6 4 350784.000
2013 6 5 350784.000
2013 6 6 350784.000
2013 6 7 350784.000
2013 6 8 350784.000
2013 6 9 350784.000
2013 6 10 350784.000
2013 6 11 350784.000
2013 6 12 350784.000
2013 6 13 350784.000
2013 6 14 350784.000
2013 6 15 350784.000
2013 6 16 350784.000
2013 6 17 350784.000
2013 6 18 350784.000
2013 6 19 350784.000
2013 6 20 350784.000
2013 6 21 350784.000
2013 6 22 350784.000
2013 6 23 350784.000
2013 6 24 350784.000
2013 6 25 350784.000
2013 6 26 350784.000
2013 6 27 350784.000
2013 6 28 350784.000
2013 6 29 350784.000
2013 6 30 350784.000
2013 7 1 350784.000
2013 7 2 350784.000
2013 7 3 350784.000
2013 7 4 350784.000
2013 7 5 350784.000
2013 7 6 350784.000
2013 7 7 350784.000
2013 7 8 350784.000
2013 7 9 350784.000
2013 7 10 350784.000
2013 7 11 350784.000
2013 7 12 350784.000
2013 7 13 350784.000
2013 7 14 350784.000
2013 7 15 350524.800
2013 7 16 347155.200
2013 7 17 344217.600
2013 7 18 340675.200
2013 7 19 338256.000
2013 7 20 335318.400
2013 7 21 333244.800
2013 7 22 331171.200
2013 7 23 -9999.000
2013 7 24 -9999.000
2013 7 25 -9999.000
2013 7 26 -9999.000
2013 7 27 -9999.000
2013 7 28 -9999.000
2013 7 29 -9999.000
2013 7 30 -9999.000
2013 7 31 -9999.000
2013 8 1 -9999.000
2013 8 2 -9999.000
2013 8 3 -9999.000
2013 8 4 -9999.000
2013 8 5 -9999.000
2013 8 6 -9999.000
2013 8 7 -9999.000
2013 8 8 -9999.000
2013 8 9 -9999.000
2013 8 10 -9999.000
2013 8 11 -9999.000
2013 8 12 -9999.000
2013 8 13 -9999.000
2013 8 14 350784.000
2013 8 15 -9999.000
2013 8 16 -9999.000
2013 8 17 -9999.000
2013 8 18 350784.000
2013 8 19 350784.000
2013 8 20 350784.000
2013 8 21 -9999.000
2013 8 22 350784.000
2013 8 23 350784.000
2013 8 24 -9999.000
2013 8 25 -9999.000
2013 8 26 350784.000
2013 8 27 350784.000
2013 8 28 -9999.000
2013 8 29 -9999.000
2013 8 30 -9999.000
2013 8 31 350784.000
2013 9 1 350784.000
2013 9 2 350784.000
2013 9 3 350784.000
2013 9 4 350784.000
2013 9 5 347587.200
2013 9 6 350697.600
2013 9 7 350784.000
2013 9 8 350784.000
2013 9 9 350784.000
2013 9 10 350784.000
2013 9 11 350784.000
2013 9 12 350784.000
2013 9 13 350784.000
2013 9 14 350784.000
2013 9 15 350784.000
2013 9 16 350784.000
2013 9 17 350784.000
2013 9 18 350784.000
2013 9 19 350784.000
2013 9 20 350784.000
2013 9 21 348710.400
2013 9 22 343267.200
2013 9 23 337132.800
2013 9 24 332208.000
2013 9 25 327456.000
2013 9 26 323049.600
2013 9 27 -9999.000
2013 9 28 350784.000
2013 9 29 350784.000
2013 9 30 350784.000
2013 10 1 -9999.000
2013 10 2 -9999.000
2013 10 3 -9999.000
2013 10 4 -9999.000
2013 10 5 350784.000
2013 10 6 350784.000
2013 10 7 350784.000
2013 10 8 350784.000
2013 10 9 -9999.000
2013 10 10 -9999.000
2013 10 11 350784.000
2013 10 12 -9999.000
2013 10 13 350784.000
2013 10 14 350784.000
2013 10 15 350784.000
2013 10 16 350784.000
2013 10 17 350784.000
2013 10 18 350784.000
2013 10 19 350784.000
2013 10 20 350784.000
2013 10 21 350784.000
2013 10 22 350784.000
2013 10 23 350784.000
2013 10 24 350784.000
2013 10 25 350784.000
2013 10 26 350784.000
2013 10 27 350784.000
2013 10 28 350784.000
2013 10 29 350784.000
2013 10 30 350784.000
2013 10 31 350784.000
2013 11 1 350784.000
2013 11 2 350784.000
2013 11 3 350784.000
2013 11 4 350784.000
2013 11 5 350784.000
2013 11 6 350784.000
2013 11 7 350784.000
2013 11 8 350784.000
2013 11 9 350784.000
2013 11 10 350784.000
2013 11 11 350784.000
2013 11 12 350784.000
2013 11 13 350784.000
2013 11 14 350784.000
2013 11 15 350784.000
2013 11 16 350784.000
2013 11 17 350784.000
2013 11 18 350784.000
2013 11 19 350784.000
2013 11 20 350784.000
2013 11 21 350784.000
2013 11 22 350784.000
2013 11 23 350784.000
2013 11 24 350784.000
2013 11 25 350784.000
2013 11 26 350784.000
2013 11 27 350784.000
2013 11 28 350784.000
2013 11 29 350784.000
2013 11 30 350784.000
2013 12 1 350784.000
2013 12 2 350784.000
2013 12 3 350784.000
2013 12 4 350784.000
2013 12 5 350784.000
2013 12 6 350784.000
2013 12 7 350784.000
2013 12 8 350784.000
2013 12 9 350784.000
2013 12 10 350784.000
2013 12 11 350784.000
2013 12 12 350784.000
2013 12 13 350784.000
2013 12 14 350784.000
2013 12 15 350784.000
2013 12 16 350784.000
2013 12 17 350784.000
2013 12 18 350784.000
2013 12 19 350784.000
2013 12 20 350784.000
2013 12 21 350784.000
2013 12 22 350784.000
2013 12 23 350784.000
2013 12 24 350784.000
2013 12 25 350784.000
2013 12 26 350784.000
2013 12 27 350784.000
2013 12 28 350784.000
2013 12 29 350784.000
2013 12 30 350784.000
2013 12 31 350784.000
2014 1 1 350784.000
2014 1 2 350784.000
2014 1 3 350784.000
2014 1 4 350784.000
2014 1 5 350784.000
2014 1 6 350784.000
2014 1 7 350784.000
2014 1 8 350784.000
2014 1 9 350784.000
2014 1 10 350784.000
2014 1 11 350784.000
2014 1 12 350784.000
2014 1 13 350784.000
2014 1 14 350784.000
2014 1 15 350784.000
2014 1 16 350784.000
2014 1 17 350784.000
2014 1 18 350784.000
2014 1 19 350784.000
2014 1 20 350784.000
2014 1 21 348883.200
2014 1 22 346982.400
2014 1 23 346896.000
2014 1 24 343958.400
2014 1 25 342230.400
2014 1 26 346204.800
2014 1 27 350784.000
2014 1 28 348105.600
2014 1 29 350006.400
2014 1 30 350784.000
2014 1 31 350784.000
2014 2 1 350784.000
2014 2 2 350784.000
2014 2 3 350784.000
2014 2 4 350784.000
2014 2 5 350611.200
2014 2 6 350784.000
2014 2 7 -9999.000
2014 2 8 -9999.000
2014 2 9 -9999.000
2014 2 10 -9999.000
2014 2 11 -9999.000
2014 2 12 -9999.000
2014 2 13 -9999.000
2014 2 14 -9999.000
2014 2 15 -9999.000
2014 2 16 -9999.000
2014 2 17 -9999.000
2014 2 18 -9999.000
2014 2 19 -9999.000
2014 2 20 -9999.000
2014 2 21 -9999.000
2014 2 22 -9999.000
2014 2 23 -9999.000
2014 2 24 -9999.000
2014 2 25 -9999.000
2014 2 26 350784.000
2014 2 27 350784.000
2014 2 28 350784.000
2014 3 1 350784.000
2014 3 2 350784.000
2014 3 3 350784.000
2014 3 4 350784.000
2014 3 5 350784.000
2014 3 6 350784.000
2014 3 7 350784.000
2014 3 8 350784.000
2014 3 9 350784.000
2014 3 10 350784.000
2014 3 11 350784.000
2014 3 12 350784.000
2014 3 13 350784.000
2014 3 14 350784.000
2014 3 15 350784.000
2014 3 16 350784.000
2014 3 17 350784.000
2014 3 18 350784.000
2014 3 19 350784.000
2014 3 20 350784.000
2014 3 21 350784.000
2014 3 22 350784.000
2014 3 23 350784.000
2014 3 24 350784.000
2014 3 25 350784.000
2014 3 26 350784.000
2014 3 27 350784.000
2014 3 28 350784.000
2014 3 29 350784.000
2014 3 30 350784.000
2014 3 31 349747.200
2014 4 1 346723.200
2014 4 2 343008.000
2014 4 3 340934.400
2014 4 4 341107.200
2014 4 5 338256.000
2014 4 6 334886.400
2014 4 7 332035.200
2014 4 8 329702.400
2014 4 9 326764.800
2014 4 10 -9999.000
2014 4 11 -9999.000
2014 4 12 -9999.000
2014 4 13 -9999.000
2014 4 14 -9999.000
2014 4 15 -9999.000
2014 4 16 -9999.000
2014 4 17 -9999.000
2014 4 18 -9999.000
2014 4 19 -9999.000
2014 4 20 -9999.000
2014 4 21 -9999.000
2014 4 22 -9999.000
2014 4 23 -9999.000
2014 4 24 -9999.000
2014 4 25 -9999.000
2014 4 26 350784.000
2014 4 27 -9999.000
2014 4 28 -9999.000
2014 4 29 -9999.000
2014 4 30 -9999.000
2014 5 1 -9999.000
2014 5 2 -9999.000
2014 5 3 -9999.000
2014 5 4 -9999.000
2014 5 5 -9999.000
2014 5 6 -9999.000
2014 5 7 -9999.000
2014 5 8 -9999.000
2014 5 9 350784.000
2014 5 10 350784.000
2014 5 11 350784.000
2014 5 12 350784.000
2014 5 13 350784.000
2014 5 14 350784.000
2014 5 15 350784.000
2014 5 16 350784.000
2014 5 17 350784.000
2014 5 18 350784.000
2014 5 19 -9999.000
2014 5 20 350784.000
2014 5 21 350784.000
2014 5 22 350784.000
2014 5 23 350784.000
2014 5 24 -9999.000
2014 5 25 350784.000
2014 5 26 350784.000
2014 5 27 350784.000
2014 5 28 350784.000
2014 5 29 350784.000
2014 5 30 350784.000
2014 5 31 350784.000
2014 6 1 350784.000
2014 6 2 350784.000
2014 6 3 350784.000
2014 6 4 350784.000
2014 6 5 350784.000
2014 6 6 350784.000
2014 6 7 350784.000
2014 6 8 -9999.000
2014 6 9 350784.000
2014 6 10 350784.000
2014 6 11 -9999.000
2014 6 12 350784.000
2014 6 13 350784.000
2014 6 14 350784.000
2014 6 15 -9999.000
2014 6 16 -9999.000
2014 6 17 -9999.000
2014 6 18 350784.000
2014 6 19 -9999.000
2014 6 20 -9999.000
2014 6 21 -9999.000
2014 6 22 -9999.000
2014 6 23 -9999.000
2014 6 24 -9999.000
2014 6 25 350784.000
2014 6 26 350784.000
2014 6 27 350784.000
2014 6 28 -9999.000
2014 6 29 -9999.000
2014 6 30 -9999.000
2014 7 1 -9999.000
2014 7 2 -9999.000
2014 7 3 -9999.000
2014 7 4 -9999.000
2014 7 5 -9999.000
2014 7 6 -9999.000
2014 7 7 -9999.000
2014 7 8 -9999.000
2014 7 9 -9999.000
2014 7 10 -9999.000
2014 7 11 -9999.000
2014 7 12 -9999.000
2014 7 13 -9999.000
2014 7 14 -9999.000
2014 7 15 -9999.000
2014 7 16 -9999.000
2014 7 17 -9999.000
2014 7 18 -9999.000
2014 7 19 -9999.000
2014 7 20 -9999.000
2014 7 21 -9999.000
2014 7 22 -9999.000
2014 7 23 -9999.000
2014 7 24 -9999.000
2014 7 25 -9999.000
2014 7 26 -9999.000
2014 7 27 350784.000
2014 7 28 -9999.000
2014 7 29 -9999.000
2014 7 30 -9999.000
2014 7 31 -9999.000
2014 8 1 -9999.000
2014 8 2 -9999.000
2014 8 3 -9999.000
2014 8 4 -9999.000
2014 8 5 -9999.000
2014 8 6 -9999.000
2014 8 7 -9999.000
2014 8 8 -9999.000
2014 8 9 -9999.000
2014 8 10 -9999.000
2014 8 11 -9999.000
2014 8 12 350784.000
2014 8 13 -9999.000
2014 8 14 -9999.000
2014 8 15 -9999.000
2014 8 16 -9999.000
2014 8 17 -9999.000
2014 8 18 -9999.000
2014 8 19 -9999.000
2014 8 20 -9999.000
2014 8 21 -9999.000
2014 8 22 -9999.000
2014 8 23 -9999.000
2014 8 24 -9999.000
2014 8 25 -9999.000
2014 8 26 -9999.000
2014 8 27 -9999.000
2014 8 28 350784.000
2014 8 29 -9999.000
2014 8 30 -9999.000
2014 8 31 -9999.000
2014 9 1 -9999.000
2014 9 2 -9999.000
2014 9 3 -9999.000
2014 9 4 -9999.000
2014 9 5 -9999.000
2014 9 6 -9999.000
2014 9 7 -9999.000
2014 9 8 -9999.000
2014 9 9 -9999.000
2014 9 10 -9999.000
2014 9 11 -9999.000
2014 9 12 350784.000
2014 9 13 350784.000
2014 9 14 -9999.000
2014 9 15 350784.000
2014 9 16 350784.000
2014 9 17 350784.000
2014 9 18 -9999.000
2014 9 19 -9999.000
2014 9 20 350784.000
2014 9 21 350784.000
2014 9 22 350784.000
2014 9 23 350784.000
2014 9 24 350784.000
2014 9 25 350784.000
2014 9 26 350784.000
2014 9 27 350784.000
2014 9 28 350784.000
2014 9 29 350784.000
2014 9 30 350784.000
2014 10 1 350784.000
2014 10 2 350784.000
2014 10 3 350784.000
2014 10 4 350784.000
2014 10 5 350784.000
2014 10 6 350784.000
2014 10 7 350784.000
2014 10 8 350784.000
2014 10 9 350784.000
2014 10 10 350784.000
2014 10 11 350784.000
2014 10 12 350784.000
2014 10 13 350784.000
2014 10 14 350784.000
2014 10 15 350784.000
2014 10 16 350784.000
2014 10 17 350784.000
2014 10 18 350784.000
2014 10 19 350784.000
2014 10 20 350784.000
2014 10 21 350784.000
2014 10 22 350784.000
2014 10 23 350784.000
2014 10 24 350784.000
2014 10 25 350784.000
2014 10 26 350784.000
2014 10 27 350784.000
2014 10 28 350784.000
2014 10 29 350784.000
2014 10 30 350784.000
2014 10 31 350784.000
2014 11 1 350784.000
2014 11 2 350784.000
2014 11 3 350784.000
2014 11 4 350784.000
2014 11 5 350784.000
2014 11 6 350784.000
2014 11 7 350784.000
2014 11 8 350784.000
2014 11 9 350784.000
2014 11 10 350784.000
2014 11 11 350784.000
2014 11 12 350784.000
2014 11 13 350784.000
2014 11 14 350784.000
2014 11 15 350784.000
2014 11 16 350784.000
2014 11 17 350784.000
2014 11 18 350784.000
2014 11 19 350784.000
2014 11 20 350784.000
2014 11 21 350784.000
2014 11 22 350784.000
2014 11 23 350784.000
2014 11 24 350784.000
2014 11 25 350784.000
2014 11 26 350784.000
2014 11 27 350784.000
2014 11 28 350784.000
2014 11 29 350784.000
2014 11 30 350784.000
2014 12 1 350784.000
2014 12 2 350784.000
2014 12 3 350784.000
2014 12 4 350784.000
2014 12 5 350784.000
2014 12 6 350784.000
2014 12 7 350784.000
2014 12 8 350784.000
2014 12 9 350784.000
2014 12 10 350784.000
2014 12 11 350784.000
2014 12 12 350784.000
2014 12 13 350784.000
2014 12 14 350784.000
2014 12 15 350784.000
2014 12 16 350784.000
2014 12 17 350784.000
2014 12 18 350784.000
2014 12 19 350784.000
2014 12 20 350784.000
2014 12 21 350784.000
2014 12 22 350784.000
2014 12 23 350784.000
2014 12 24 350784.000
2014 12 25 350784.000
2014 12 26 350784.000
2014 12 27 350784.000
2014 12 28 350784.000
2014 12 29 350784.000
2014 12 30 350611.200
2014 12 31 350784.000
2015 1 1 0.000
2015 1 2 0.000
2015 1 3 0.000
2015 1 4 0.000
2015 1 5 0.000
2015 1 6 0.000
2015 1 7 0.000
2015 1 8 0.000
2015 1 9 94521.600
2015 1 10 155001.600
2015 1 11 182476.800
2015 1 12 276912.000
2015 1 13 276480.000
2015 1 14 276912.000
2015 1 15 268272.000
2015 1 16 273542.400
2015 1 17 277776.000
2015 1 18 277257.600
2015 1 19 277430.400
2015 1 20 263347.200
2015 1 21 143942.400
2015 1 22 0.000
2015 1 23 0.000
2015 1 24 15379.200
2015 1 25 276220.800
2015 1 26 274665.600
2015 1 27 262137.600
2015 1 28 277084.800
2015 1 29 166320.000
2015 1 30 182304.000
2015 1 31 135475.200
2015 2 1 245289.600
2015 2 2 198720.000
2015 2 3 267321.600
2015 2 4 260755.200
2015 2 5 276048.000
2015 2 6 172972.800
2015 2 7 18144.000
2015 2 8 66787.200
2015 2 9 3110.400
2015 2 10 3110.400
2015 2 11 2937.600
2015 2 12 2505.600
2015 2 13 2419.200
2015 2 14 2419.200
2015 2 15 2419.200
2015 2 16 2419.200
2015 2 17 2419.200
2015 2 18 12268.800
2015 2 19 181958.400
2015 2 20 156729.600
2015 2 21 50284.800
2015 2 22 156556.800
2015 2 23 156124.800
2015 2 24 167097.600
2015 2 25 171590.400
2015 2 26 174614.400
2015 2 27 155433.600
2015 2 28 42681.600
2015 3 1 49075.200
2015 3 2 214185.600
2015 3 3 247104.000
2015 3 4 174614.400
2015 3 5 213580.800
2015 3 6 175737.600
2015 3 7 277257.600
2015 3 8 277430.400
2015 3 9 276998.400
2015 3 10 271814.400
2015 3 11 239155.200
2015 3 12 276825.600
2015 3 13 261360.000
2015 3 14 278899.200
2015 3 15 279072.000
2015 3 16 279072.000
2015 3 17 243561.600
2015 3 18 197251.200
2015 3 19 78883.200
2015 3 20 225244.800
2015 3 21 3110.400
2015 3 22 86659.200
2015 3 23 211593.600
2015 3 24 162777.600
2015 3 25 162777.600
2015 3 26 236822.400
2015 3 27 264988.800
2015 3 28 280108.800
2015 3 29 179020.800
2015 3 30 3110.400
2015 3 31 3110.400
2015 4 1 3110.400
2015 4 2 3110.400
2015 4 3 3110.400
2015 4 4 3110.400
2015 4 5 3110.400
2015 4 6 3110.400
2015 4 7 158284.800
2015 4 8 91929.600
2015 4 9 3628.800
2015 4 10 3628.800
2015 4 11 3628.800
2015 4 12 3628.800
2015 4 13 3628.800
2015 4 14 3628.800
2015 4 15 3628.800
2015 4 16 3628.800
2015 4 17 3628.800
2015 4 18 3628.800
2015 4 19 3628.800
2015 4 20 3628.800
2015 4 21 3628.800
2015 4 22 3628.800
2015 4 23 3628.800
2015 4 24 3369.600
2015 4 25 3628.800
2015 4 26 3628.800
2015 4 27 3628.800
2015 4 28 3369.600
2015 4 29 21081.600
2015 4 30 175132.800
2015 5 1 207360.000
2015 5 2 277689.600
2015 5 3 277689.600
2015 5 4 235008.000
2015 5 5 277689.600
2015 5 6 275356.800
2015 5 7 274406.400
2015 5 8 237081.600
2015 5 9 161308.800
2015 5 10 193276.800
2015 5 11 246844.800
2015 5 12 253324.800
2015 5 13 151027.200
2015 5 14 180921.600
2015 5 15 278121.600
2015 5 16 135302.400
2015 5 17 177379.200
2015 5 18 214617.600
2015 5 19 279590.400
2015 5 20 198115.200
2015 5 21 248400.000
2015 5 22 38188.800
2015 5 23 271382.400
2015 5 24 281059.200
2015 5 25 163296.000
2015 5 26 217468.800
2015 5 27 282268.800
2015 5 28 244425.600
2015 5 29 76291.200
2015 5 30 85708.800
2015 5 31 2419.200
2015 6 1 50889.600
2015 6 2 159667.200
2015 6 3 277084.800
2015 6 4 216086.400
2015 6 5 285206.400
2015 6 6 284947.200
2015 6 7 284774.400
2015 6 8 222566.400
2015 6 9 195004.800
2015 6 10 87955.200
2015 6 11 57196.800
2015 6 12 285897.600
2015 6 13 284947.200
2015 6 14 284515.200
2015 6 15 179280.000
2015 6 16 81129.600
2015 6 17 283910.400
2015 6 18 271555.200
2015 6 19 249523.200
2015 6 20 282960.000
2015 6 21 250992.000
2015 6 22 268012.800
2015 6 23 181180.800
2015 6 24 217382.400
2015 6 25 271814.400
2015 6 26 274752.000
2015 6 27 285552.000
2015 6 28 285120.000
2015 6 29 284947.200
2015 6 30 284947.200
2015 7 1 283478.400
2015 7 2 281923.200
2015 7 3 273888.000
2015 7 4 280886.400
2015 7 5 279331.200
2015 7 6 280022.400
2015 7 7 282182.400
2015 7 8 281404.800
2015 7 9 280368.000
2015 7 10 268704.000
2015 7 11 284688.000
2015 7 12 283737.600
2015 7 13 279676.800
2015 7 14 280800.000
2015 7 15 164592.000
2015 7 16 3801.600
2015 7 17 189820.800
2015 7 18 241401.600
2015 7 19 11232.000
2015 7 20 3110.400
2015 7 21 21686.400
2015 7 22 107568.000
2015 7 23 116899.200
2015 7 24 281232.000
2015 7 25 282787.200
2015 7 26 284083.200
2015 7 27 255312.000
2015 7 28 284860.800
2015 7 29 284774.400
2015 7 30 199152.000
2015 7 31 177552.000
2015 8 1 285465.600
2015 8 2 283219.200
2015 8 3 282441.600
2015 8 4 95644.800
2015 8 5 10972.800
2015 8 6 239587.200
2015 8 7 280368.000
2015 8 8 280281.600
2015 8 9 280368.000
2015 8 10 280281.600
2015 8 11 278899.200
2015 8 12 281923.200
2015 8 13 281232.000
2015 8 14 278294.400
2015 8 15 280886.400
2015 8 16 226713.600
2015 8 17 2419.200
2015 8 18 165888.000
2015 8 19 15292.800
2015 8 20 111801.600
2015 8 21 212803.200
2015 8 22 144979.200
2015 8 23 41731.200
2015 8 24 2419.200
2015 8 25 186192.000
2015 8 26 135216.000
2015 8 27 60652.800
2015 8 28 151718.400
2015 8 29 284774.400
2015 8 30 235958.400
2015 8 31 284515.200
2015 9 1 265161.600
2015 9 2 284342.400
2015 9 3 283996.800
2015 9 4 272073.600
2015 9 5 128476.800
2015 9 6 3110.400
2015 9 7 3110.400
2015 9 8 3110.400
2015 9 9 2851.200
2015 9 10 2678.400
2015 9 11 2678.400
2015 9 12 2764.800
2015 9 13 96336.000
2015 9 14 268790.400
2015 9 15 280281.600
2015 9 16 279590.400
2015 9 17 184291.200
2015 9 18 162345.600
2015 9 19 147830.400
2015 9 20 31708.800
2015 9 21 116380.800
2015 9 22 193449.600
2015 9 23 279590.400
2015 9 24 279158.400
2015 9 25 252892.800
2015 9 26 226972.800
2015 9 27 276652.800
2015 9 28 277862.400
2015 9 29 276739.200
2015 9 30 167529.600
2015 10 1 228009.600
2015 10 2 274924.800
2015 10 3 275184.000
2015 10 4 274752.000
2015 10 5 275011.200
2015 10 6 238118.400
2015 10 7 273888.000
2015 10 8 130636.800
2015 10 9 262224.000
2015 10 10 268099.200
2015 10 11 152236.800
2015 10 12 257644.800
2015 10 13 241488.000
2015 10 14 131068.800
2015 10 15 145584.000
2015 10 16 187747.200
2015 10 17 277689.600
2015 10 18 277603.200
2015 10 19 276307.200
2015 10 20 276566.400
2015 10 21 275011.200
2015 10 22 274233.600
2015 10 23 262569.600
2015 10 24 202176.000
2015 10 25 67996.800
2015 10 26 124416.000
2015 10 27 156211.200
2015 10 28 263088.000
2015 10 29 218246.400
2015 10 30 84412.800
2015 10 31 259286.400
2015 11 1 130032.000
2015 11 2 14169.600
2015 11 3 170985.600
2015 11 4 158716.800
2015 11 5 65491.200
2015 11 6 3542.400
2015 11 7 3628.800
2015 11 8 65923.200
2015 11 9 83376.000
2015 11 10 50284.800
2015 11 11 34646.400
2015 11 12 2419.200
2015 11 13 2419.200
2015 11 14 2419.200
2015 11 15 134092.800
2015 11 16 102643.200
2015 11 17 18316.800
2015 11 18 118195.200
2015 11 19 3110.400
2015 11 20 3110.400
2015 11 21 3110.400
2015 11 22 3110.400
2015 11 23 1900.800
2015 11 24 345.600
2015 11 25 345.600
2015 11 26 345.600
2015 11 27 1036.800
2015 11 28 61776.000
2015 11 29 86054.400
2015 11 30 1728.000
2015 12 1 1728.000
2015 12 2 27302.400
2015 12 3 190512.000
2015 12 4 150422.400
2015 12 5 184377.600
2015 12 6 228787.200
2015 12 7 157939.200
2015 12 8 158112.000
2015 12 9 158284.800
2015 12 10 122601.600
2015 12 11 271555.200
2015 12 12 270950.400
2015 12 13 250646.400
2015 12 14 117244.800
2015 12 15 128995.200
